Cod_Estable,Cod_Evaluacion,Cantidad_Estud,Num_Boleta,Barcode,Corr_Año,Region,Cod_Region,Departamento,Cod_Depa,Municipio,Cod_Muni,Nivel,Cod_Nivel,Rama_Abstracta,Cod_Rama_Abstracta,Edad,Edad_RECO,Sexo_RECO,Sector,Cod_Sector,Area,Cod_Area,Jornada,Cod_Jornada,Ciclo,Cod_Distrito,Identificacion_Etnica_RECO,Ed_Asistio_Preprimaria,Ed_Repitio_Algun_Grado,Ed_Trabaja_Actualmente,Fm_Asistio_Escuela_Papa,Fm_Grado_Alcanzo_Papa_RECO,Fm_Asistio_Escuela_Mama,Fm_Grado_Alcanzo_Mama_RECO,CC_Material_Predomina_En_Piso_Casa,CC_Material_Predomina_En_Paredes_Casa,CC_Material_Predomina_En_Techo_Casa,Sc_Drenaje,Sc_Electricidad,Sc_Basura,Sc_Servicio_Internet,Sc_Neflix,CU_Leña,CU_Gas,CU_Electricidad,Smart_Tv,Secadora,Refrigerador,Computadora,Horno_Microondas,Horno_Tostador,Lavadora,Impresora,CC_Familia_Automovil,Mate_Periodos_Matematicas_Semana,Lect_Periodos_Lectura_Semana,Lect_Libros_Completos_Ha_Leido,Lectura_Gusto,Lectura_Horas,Grad_No_Se,Grad_Seguir_Estudiando,Grad_Trabajar,Grad_Formar_Familia,Grad_Trabajar_Extranjero,Gustaria_Universidad,Informacion_Prueba,Measure_Mate,Measure_Lect,Desempeño_Mate,Desempeño_Lect,Logro_Mate,Logro_Lect,estrato,N_estrato,n_estrato,peso,prob_seleccion
00-21-0033-46,7266679671.0,7,"150,945",007266679671,2025,Región 1 o Metropolitana,1,Ciudad Capital,0.0,Zona 21,21.0,Diversificado,46,BACHILLERATO,1.0,16,1,0,Cooperativa,24,Urbana,11,Matutina,31,ANUAL,01-218,1,2,0,0,2,4,2,1,4,4,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,5,5,6,1,2,0,1,1,0,0,1,1,-0.41,0.74,1,3,0,1,Región 1 o Metropolitana | Ciudad Capital | Cooperativa | Urbana | Matutina | BACHILLERATO | 0,3,1,3.0,0.3333333333333333
12-02-0175-46,8012306395.0,47,"243,078",128012306395,2025,Región 6 o Suroccidental,6,San Marcos,12.0,San Pedro Sacatepéquez,1202.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-055,2,2,0,0,2,1,2,4,5,4,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,5,2,7,1,3,0,1,0,0,0,1,1,1.32,0.89,3,4,1,1,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | BACHILLERATO | 0,517,8,64.625,0.015473887814313346
12-04-0211-46,9411047324.0,34,"237,633",129411047324,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Comitancillo,1204.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-058,1,2,0,1,1,.,2,1,1,4,5,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,4,0,6,1,1,0,1,1,0,0,1,1,0.5,-0.29,2,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | BACHILLERATO | 0,517,8,64.625,0.015473887814313346
12-22-5397-46,7488047763.0,177,"240,482",127488047763,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Pajapita,1222.0,Diversificado,46,BACHILLERATO,1.0,18,3,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-124,3,2,1,0,2,1,1,.,5,4,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,4,5,2,1,1,0,1,0,0,0,1,1,1.26,0.64,3,3,1,1,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | BACHILLERATO | 1,311,5,62.2,0.01607717041800643
12-30-0079-46,7734546170.0,24,"238,463",127734546170,2025,Región 6 o Suroccidental,6,San Marcos,12.0,La Blanca,1230.0,Diversificado,46,BACHILLERATO,1.0,18,3,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-107,2,2,0,1,2,2,2,1,5,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,2,2,1,1,0,0,1,0,0,1,1,4.81,1.2,4,4,1,1,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | BACHILLERATO | 1,311,5,62.2,0.01607717041800643
12-13-0090-46,3089020429.0,48,"238,193",123089020429,2025,Región 6 o Suroccidental,6,San Marcos,12.0,El Tumbador,1213.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-088,1,2,0,0,2,3,2,1,5,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,5,2,0,0,1,0,1,1,1,1,1,1,-0.26,-0.29,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | BACHILLERATO | 1,311,5,62.2,0.01607717041800643
12-10-4904-46,478904284.0,42,"244,626",120478904284,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Tejutla,1210.0,Diversificado,46,BACHILLERATO,1.0,19,4,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-022,1,2,0,0,2,1,2,1,4,4,2,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,-0.18,0.84,1,3,0,1,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | BACHILLERATO | 1,311,5,62.2,0.01607717041800643
12-12-4537-46,8871470873.0,40,"240,014",128871470873,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Nuevo Progreso,1212.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-134,2,2,0,1,2,4,1,.,5,4,2,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,2,1,3,1,1,0,0,1,0,0,1,1,1.89,-0.29,4,1,1,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | BACHILLERATO | 1,311,5,62.2,0.01607717041800643
12-13-4524-46,8629441788.0,38,"238,246",128629441788,2025,Región 6 o Suroccidental,6,San Marcos,12.0,El Tumbador,1213.0,Diversificado,46,MAGISTERIO,2.0,17,2,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-028,2,2,0,1,2,2,2,2,5,4,5,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,-0.15,-0.97,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | MAGISTERIO | 0,132,2,66.0,0.015151515151515152
12-02-3695-46,446832406.0,38,"243,432",120446832406,2025,Región 6 o Suroccidental,6,San Marcos,12.0,San Pedro Sacatepéquez,1202.0,Diversificado,46,MAGISTERIO,2.0,18,3,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-127,2,2,0,0,2,1,2,2,5,6,5,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,4,0,1,0,0,0,1,1,-0.98,-0.52,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | MAGISTERIO | 0,132,2,66.0,0.015151515151515152
12-04-0211-46,4164725168.0,34,"237,640",124164725168,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Comitancillo,1204.0,Diversificado,46,MAGISTERIO,2.0,18,3,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-058,1,2,1,1,2,4,2,3,5,4,5,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,2,1,2,1,4,0,1,0,0,0,1,1,0.41,-0.19,2,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | MAGISTERIO | 1,4,1,4.0,0.25
12-10-4138-46,1151405498.0,18,"244,582",121151405498,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Tejutla,1210.0,Diversificado,46,PERITO,3.0,18,3,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-022,2,2,0,0,2,4,2,1,4,2,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,4,1,0,0,0,0,1,1,-0.23,-0.86,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | PERITO | 0,203,3,67.66666666666667,0.014778325123152709
12-19-0111-46,7031197697.0,69,"242,437",127031197697,2025,Región 6 o Suroccidental,6,San Marcos,12.0,San Pablo,1219.0,Diversificado,46,PERITO,3.0,18,3,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-031,2,2,0,0,2,2,2,2,5,4,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,5,1,3,1,1,0,1,1,0,0,1,1,4.81,1.6,4,4,1,1,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | PERITO | 0,203,3,67.66666666666667,0.014778325123152709
12-02-0151-46,2844144230.0,82,"242,967",122844144230,2025,Región 6 o Suroccidental,6,San Marcos,12.0,San Pedro Sacatepéquez,1202.0,Diversificado,46,PERITO,3.0,21,6,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-006,2,2,0,1,2,1,1,.,5,4,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,7,1,2,1,1,0,1,0,0,0,1,1,-0.64,-0.48,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | PERITO | 0,203,3,67.66666666666667,0.014778325123152709
12-10-4138-46,409421377.0,18,"244,592",120409421377,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Tejutla,1210.0,Diversificado,46,PERITO,3.0,21,6,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-022,1,2,1,1,2,1,2,1,4,2,2,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,3,3,2,1,1,0,1,0,0,0,1,1,-0.11,-0.21,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | PERITO | 1,216,3,72.0,0.013888888888888888
12-13-4524-46,5018056188.0,38,"238,217",125018056188,2025,Región 6 o Suroccidental,6,San Marcos,12.0,El Tumbador,1213.0,Diversificado,46,PERITO,3.0,18,3,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-028,2,2,1,1,0,1,1,.,4,4,5,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,-0.68,-0.43,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | PERITO | 1,216,3,72.0,0.013888888888888888
12-15-3047-46,4118737319.0,87,"239,703",124118737319,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Malacatán,1215.0,Diversificado,46,PERITO,3.0,17,2,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-133,1,2,0,0,1,.,1,.,5,4,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,3,4,1,1,1,0,1,0,0,0,1,1,2.82,-0.29,4,1,1,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | PERITO | 1,216,3,72.0,0.013888888888888888
12-02-3695-46,676675349.0,38,"243,399",120676675349,2025,Región 6 o Suroccidental,6,San Marcos,12.0,San Pedro Sacatepéquez,1202.0,Diversificado,46,SECRETARIADO,4.0,17,2,0,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-127,2,2,0,1,1,.,2,1,5,4,5,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,3,1,5,1,1,0,1,1,0,0,1,1,-0.51,-0.19,1,1,0,0,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | SECRETARIADO | 0,55,1,55.0,0.01818181818181818
12-15-3047-46,631232869.0,87,"239,709",120631232869,2025,Región 6 o Suroccidental,6,San Marcos,12.0,Malacatán,1215.0,Diversificado,46,SECRETARIADO,4.0,19,4,1,Privado,22,Urbana,11,Vespertina,32,ANUAL,12-133,2,2,1,0,2,1,2,1,5,4,5,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,5,5,3,1,2,0,1,0,0,0,1,1,3.98,2.62,4,4,1,1,Región 6 o Suroccidental | San Marcos | Privado | Urbana | Vespertina | SECRETARIADO | 1,2,1,2.0,0.5
07-06-0099-46,4120706088.0,15,"249,931",074120706088,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Catarina Ixtahuacán,706.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Cooperativa,24,Rural,12,Vespertina,32,ANUAL,07-031,1,2,0,0,1,.,1,.,4,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,3,1,1,0,0,1,0,0,1,1,0.05,-0.75,2,1,0,0,Región 6 o Suroccidental | Sololá | Cooperativa | Rural | Vespertina | BACHILLERATO | 0,15,1,15.0,0.06666666666666667
07-01-0158-46,6247187126.0,10,"250,618",076247187126,2025,Región 6 o Suroccidental,6,Sololá,7.0,Sololá,701.0,Diversificado,46,BACHILLERATO,1.0,16,1,1,Cooperativa,24,Rural,12,Vespertina,32,ANUAL,07-002,1,2,0,1,2,1,1,.,5,4,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,4,1,1,1,0,0,0,0,0,1,-0.11,-0.67,1,1,0,0,Región 6 o Suroccidental | Sololá | Cooperativa | Rural | Vespertina | BACHILLERATO | 1,21,1,21.0,0.047619047619047616
07-01-0162-46,4647092595.0,13,"250,627",074647092595,2025,Región 6 o Suroccidental,6,Sololá,7.0,Sololá,701.0,Diversificado,46,PERITO,3.0,21,6,0,Cooperativa,24,Rural,12,Vespertina,32,ANUAL,07-004,1,2,0,0,2,4,2,3,5,4,5,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0.07,-0.85,2,1,0,0,Región 6 o Suroccidental | Sololá | Cooperativa | Rural | Vespertina | PERITO | 0,21,1,21.0,0.047619047619047616
07-09-0023-46,1162987670.0,11,"249,329",071162987670,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Andrés Semetabaj,709.0,Diversificado,46,PERITO,3.0,18,3,1,Cooperativa,24,Rural,12,Vespertina,32,ANUAL,07-017,1,2,0,0,2,4,2,4,5,4,2,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,5,0,1,1,1,0,1,0,0,0,1,1,0.48,0.74,2,3,0,1,Región 6 o Suroccidental | Sololá | Cooperativa | Rural | Vespertina | PERITO | 1,15,1,15.0,0.06666666666666667
07-18-3112-46,283743795.0,38,"249,855",070283743795,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Pedro La Laguna,718.0,Diversificado,46,PERITO,3.0,32,6,0,Cooperativa,24,Urbana,11,Matutina,31,ANUAL,07-013,1,2,0,0,2,1,1,.,4,4,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,1,1,0.3,0.14,2,2,0,0,Región 6 o Suroccidental | Sololá | Cooperativa | Urbana | Matutina | PERITO | 0,28,1,28.0,0.03571428571428571
07-18-3112-46,6617751655.0,38,"249,873",076617751655,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Pedro La Laguna,718.0,Diversificado,46,PERITO,3.0,18,3,1,Cooperativa,24,Urbana,11,Matutina,31,ANUAL,07-013,1,2,0,1,2,3,2,2,4,4,5,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,2,1,1,0,1,1,0,0,1,1,0.41,-0.02,2,2,0,0,Región 6 o Suroccidental | Sololá | Cooperativa | Urbana | Matutina | PERITO | 1,10,1,10.0,0.1
07-19-0032-46,3818548741.0,17,"250,319",073818548741,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santiago Atitlán,719.0,Diversificado,46,PERITO,3.0,21,6,0,Cooperativa,24,Urbana,11,Vespertina,32,ANUAL,07-015,1,2,1,0,1,.,1,.,4,4,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,4,1,1,1,0,1,1,0,0,1,1,2.1,0.0,4,2,1,0,Región 6 o Suroccidental | Sololá | Cooperativa | Urbana | Vespertina | PERITO | 0,4,1,4.0,0.25
07-19-0032-46,7580327087.0,17,"250,316",077580327087,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santiago Atitlán,719.0,Diversificado,46,PERITO,3.0,23,6,1,Cooperativa,24,Urbana,11,Vespertina,32,ANUAL,07-015,1,2,1,1,1,.,1,.,5,4,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,3,3,3,1,1,0,0,1,0,0,1,1,3.63,1.71,4,4,1,1,Región 6 o Suroccidental | Sololá | Cooperativa | Urbana | Vespertina | PERITO | 1,13,1,13.0,0.07692307692307693
07-04-0091-46,9636171013.0,42,"250,148",079636171013,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Lucía Utatlán,704.0,Diversificado,46,BACHILLERATO,1.0,17,2,0,Oficial,21,Rural,12,Doble,33,ANUAL,07-032,1,2,0,0,2,4,1,.,4,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,5,4,3,1,1,0,1,0,0,0,1,1,-0.35,-0.3,1,1,0,0,Región 6 o Suroccidental | Sololá | Oficial | Rural | Doble | BACHILLERATO | 0,12,1,12.0,0.08333333333333333
07-04-0091-46,1800316902.0,42,"250,126",071800316902,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Lucía Utatlán,704.0,Diversificado,46,BACHILLERATO,1.0,16,1,1,Oficial,21,Rural,12,Doble,33,ANUAL,07-032,1,2,0,0,2,2,2,2,4,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,1,0,1,0,0,0,1,0,0.3,0.51,2,3,0,1,Región 6 o Suroccidental | Sololá | Oficial | Rural | Doble | BACHILLERATO | 1,16,1,16.0,0.0625
07-04-0091-46,2598144138.0,42,"250,132",072598144138,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Lucía Utatlán,704.0,Diversificado,46,MAGISTERIO,2.0,18,3,0,Oficial,21,Rural,12,Doble,33,ANUAL,07-032,1,2,0,0,2,1,2,1,2,4,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,1,1,1,0,1,0,0,0,1,1,0.26,0.46,2,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Rural | Doble | MAGISTERIO | 0,40,1,40.0,0.025
07-04-0091-46,981257155.0,42,"250,150",070981257155,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Lucía Utatlán,704.0,Diversificado,46,MAGISTERIO,2.0,18,3,1,Oficial,21,Rural,12,Doble,33,ANUAL,07-032,1,2,1,0,2,1,1,.,5,4,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,4,1,2,0,1,0,0,0,1,1,-0.41,0.19,1,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Rural | Doble | MAGISTERIO | 1,6,1,6.0,0.16666666666666666
07-04-0041-46,6544167713.0,63,"250,074",076544167713,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Lucía Utatlán,704.0,Diversificado,46,BACHILLERATO,1.0,16,1,0,Oficial,21,Rural,12,Matutina,31,ANUAL,07-032,1,2,0,1,2,2,2,1,4,4,2,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,3,3,1,1,1,0,1,1,0,0,1,1,0.2,0.89,2,4,0,1,Región 6 o Suroccidental | Sololá | Oficial | Rural | Matutina | BACHILLERATO | 0,47,1,47.0,0.02127659574468085
07-19-0065-46,7015008922.0,6,"250,389",077015008922,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santiago Atitlán,719.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Oficial,21,Rural,12,Matutina,31,ANUAL,07-015,1,2,0,1,2,4,2,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,1,1,0,1,1,0,0,1,1,0.48,1.52,2,4,0,1,Región 6 o Suroccidental | Sololá | Oficial | Rural | Matutina | BACHILLERATO | 1,22,1,22.0,0.045454545454545456
07-10-0007-46,9346862611.0,90,"249,082",079346862611,2025,Región 6 o Suroccidental,6,Sololá,7.0,Panajachel,710.0,Diversificado,46,BACHILLERATO,1.0,19,4,0,Oficial,21,Rural,12,Vespertina,32,ANUAL,07-011,1,2,1,1,2,1,2,1,6,4,5,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,5,1,2,1,1,0,0,1,0,0,1,1,-0.51,0.05,1,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Rural | Vespertina | BACHILLERATO | 0,43,1,43.0,0.023255813953488372
07-10-0007-46,6018606865.0,90,"249,110",076018606865,2025,Región 6 o Suroccidental,6,Sololá,7.0,Panajachel,710.0,Diversificado,46,BACHILLERATO,1.0,19,4,1,Oficial,21,Rural,12,Vespertina,32,ANUAL,07-011,1,2,1,1,2,4,2,3,2,4,2,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,5,5,2,0,1,0,0,1,0,0,0,1,0.31,0.42,2,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Rural | Vespertina | BACHILLERATO | 1,56,1,56.0,0.017857142857142856
07-06-0101-46,2680970730.0,7,"249,940",072680970730,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Catarina Ixtahuacán,706.0,Diversificado,46,MAGISTERIO,2.0,18,3,0,Oficial,21,Rural,12,Vespertina,32,ANUAL,07-018,1,2,0,1,2,2,2,1,4,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,4,1,2,0,1,0,0,0,1,1,1.58,-0.71,4,1,1,0,Región 6 o Suroccidental | Sololá | Oficial | Rural | Vespertina | MAGISTERIO | 0,7,1,7.0,0.14285714285714285
07-12-0007-46,3797807863.0,13,"249,347",073797807863,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Antonio Palopó,712.0,Diversificado,46,PERITO,3.0,18,3,0,Oficial,21,Rural,12,Vespertina,32,ANUAL,07-023,1,2,0,1,2,1,2,1,5,4,5,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,4,4,2,1,1,0,1,1,0,0,1,1,0.18,0.24,2,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Rural | Vespertina | PERITO | 0,16,1,16.0,0.0625
07-12-0007-46,2573756382.0,13,"249,351",072573756382,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Antonio Palopó,712.0,Diversificado,46,PERITO,3.0,19,4,1,Oficial,21,Rural,12,Vespertina,32,ANUAL,07-023,1,2,1,0,1,.,1,.,4,4,5,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1.16,0.64,3,3,1,1,Región 6 o Suroccidental | Sololá | Oficial | Rural | Vespertina | PERITO | 1,3,1,3.0,0.3333333333333333
07-01-2767-46,1707215097.0,19,"251,386",071707215097,2025,Región 6 o Suroccidental,6,Sololá,7.0,Sololá,701.0,Diversificado,46,BACHILLERATO,1.0,18,3,0,Oficial,21,Urbana,11,Doble,33,ANUAL,07-019,1,1,0,1,2,1,1,.,1,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,7,1,1,0,1,1,0,0,1,1,-0.14,0.51,1,3,0,1,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Doble | BACHILLERATO | 0,5,1,5.0,0.2
07-01-2767-46,6567174283.0,19,"251,389",076567174283,2025,Región 6 o Suroccidental,6,Sololá,7.0,Sololá,701.0,Diversificado,46,BACHILLERATO,1.0,16,1,1,Oficial,21,Urbana,11,Doble,33,ANUAL,07-019,1,2,0,0,2,2,2,3,5,4,5,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,4,0,0,4,0,1,1,0,0,1,1,-0.27,-0.09,1,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Doble | BACHILLERATO | 1,14,1,14.0,0.07142857142857142
07-17-0028-46,9516895536.0,3,"249,415",079516895536,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Juan La Laguna,717.0,Diversificado,46,PERITO,3.0,19,4,0,Oficial,21,Urbana,11,Doble,33,ANUAL,07-028,1,2,0,1,0,1,2,1,5,4,2,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,5,6,2,0,4,0,0,1,0,0,1,1,-0.26,-0.21,1,1,0,0,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Doble | PERITO | 0,2,1,2.0,0.5
07-17-0028-46,4021731539.0,3,"249,414",074021731539,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Juan La Laguna,717.0,Diversificado,46,PERITO,3.0,18,3,1,Oficial,21,Urbana,11,Doble,33,ANUAL,07-028,1,2,0,1,2,4,2,4,5,4,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,6,6,5,1,1,0,0,0,0,1,1,1,0.2,-0.56,2,1,0,0,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Doble | PERITO | 1,1,1,1.0,1.0
07-17-0012-46,3714891666.0,37,"249,402",073714891666,2025,Región 6 o Suroccidental,6,Sololá,7.0,San Juan La Laguna,717.0,Diversificado,46,BACHILLERATO,1.0,20,5,0,Oficial,21,Urbana,11,Matutina,31,ANUAL,07-028,1,0,1,1,2,1,1,.,4,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,5,4,1,2,0,1,0,0,1,1,1,0.95,-0.91,2,1,0,0,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Matutina | BACHILLERATO | 0,62,1,62.0,0.016129032258064516
07-03-0008-46,1814671232.0,60,"250,239",071814671232,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa María Visitación,703.0,Diversificado,46,BACHILLERATO,1.0,17,2,1,Oficial,21,Urbana,11,Matutina,31,ANUAL,07-014,1,2,0,1,2,4,1,.,5,4,5,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,5,0,1,0,1,0,1,1,0,0,1,1,-0.52,0.0,1,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Matutina | BACHILLERATO | 1,48,1,48.0,0.020833333333333332
07-02-0006-46,6878500914.0,13,"249,361",076878500914,2025,Región 6 o Suroccidental,6,Sololá,7.0,San José Chacayá,702.0,Diversificado,46,PERITO,3.0,25,6,0,Oficial,21,Urbana,11,Matutina,31,ANUAL,07-005,1,2,1,0,2,1,2,1,4,5,2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,-0.29,0.55,1,3,0,1,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Matutina | PERITO | 0,36,1,36.0,0.027777777777777776
07-06-0036-46,3976358858.0,11,"249,900",073976358858,2025,Región 6 o Suroccidental,6,Sololá,7.0,Santa Catarina Ixtahuacán,706.0,Diversificado,46,PERITO,3.0,18,3,1,Oficial,21,Urbana,11,Matutina,31,ANUAL,07-008,1,2,0,1,2,4,2,3,5,4,2,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,4,4,2,1,1,0,1,0,0,0,1,1,0.56,0.19,2,2,0,0,Región 6 o Suroccidental | Sololá | Oficial | Urbana | Matutina | PERITO | 1,20,1,20.0,0.05
